ward_no,ward_name,date,latitude,longitude,temperature_max,temperature_min,humidity_max,precipitation_sum,Population
10,Kempapura,21-05-2025,13.04983766,77.59409235,26.5,20.7,96,4.6,38620
10,Kempapura,22-05-2025,13.04983766,77.59409235,28.8,19.9,93,0.1,38620
10,Kempapura,23-05-2025,13.04983766,77.59409235,28.5,20.6,95,3,38620
10,Kempapura,24-05-2025,13.04983766,77.59409235,25.8,21.2,92,1.7,38620
10,Kempapura,25-05-2025,13.04983766,77.59409235,27.3,20.6,95,6.4,38620
10,Kempapura,26-05-2025,13.04983766,77.59409235,25.7,20.4,97,10.8,38620
10,Kempapura,27-05-2025,13.04983766,77.59409235,26.7,20.5,93,2.4,38620
10,Kempapura,28-05-2025,13.04983766,77.59409235,27,21,91,2,38620
10,Kempapura,29-05-2025,13.04983766,77.59409235,25.9,20.9,95,6.9,38620
10,Kempapura,30-05-2025,13.04983766,77.59409235,24.3,20.5,96,1.3,38620
10,Kempapura,31-05-2025,13.04983766,77.59409235,29.4,21,93,0,38620
9,Amrutahalli,01-04-2025,13.06011872,77.60377434,32.7,19.5,90,0,39438
9,Amrutahalli,02-04-2025,13.06011872,77.60377434,32.1,20.1,94,0.1,39438
9,Amrutahalli,03-04-2025,13.06011872,77.60377434,32,20.4,92,3.4,39438
9,Amrutahalli,04-04-2025,13.06011872,77.60377434,29.3,19.7,94,2.5,39438
9,Amrutahalli,05-04-2025,13.06011872,77.60377434,31.1,19.6,95,0,39438
9,Amrutahalli,06-04-2025,13.06011872,77.60377434,32.1,20.7,90,0,39438
9,Amrutahalli,07-04-2025,13.06011872,77.60377434,34.2,20.7,98,0,39438
9,Amrutahalli,08-04-2025,13.06011872,77.60377434,34.1,19.9,93,0,39438
9,Amrutahalli,09-04-2025,13.06011872,77.60377434,32.7,19.8,85,0,39438
9,Amrutahalli,10-04-2025,13.06011872,77.60377434,32.8,21.3,85,0.2,39438
9,Amrutahalli,11-04-2025,13.06011872,77.60377434,33.7,21.3,83,0.1,39438
9,Amrutahalli,12-04-2025,13.06011872,77.60377434,32.9,21.2,82,0.2,39438
9,Amrutahalli,13-04-2025,13.06011872,77.60377434,32,21.4,73,0,39438
9,Amrutahalli,14-04-2025,13.06011872,77.60377434,33.1,21,75,0,39438
9,Amrutahalli,15-04-2025,13.06011872,77.60377434,32.7,20.6,83,0,39438
9,Amrutahalli,16-04-2025,13.06011872,77.60377434,33.2,21.4,95,1.8,39438
9,Amrutahalli,17-04-2025,13.06011872,77.60377434,32.7,21.4,81,0,39438
9,Amrutahalli,18-04-2025,13.06011872,77.60377434,33.1,21.5,85,0.9,39438
9,Amrutahalli,19-04-2025,13.06011872,77.60377434,32.3,21.4,87,0,39438
9,Amrutahalli,20-04-2025,13.06011872,77.60377434,33.5,21.6,88,1.2,39438
9,Amrutahalli,21-04-2025,13.06011872,77.60377434,33.4,20.7,93,0,39438
9,Amrutahalli,22-04-2025,13.06011872,77.60377434,34,21.4,72,0,39438
9,Amrutahalli,23-04-2025,13.06011872,77.60377434,34.4,21.4,78,0,39438
9,Amrutahalli,24-04-2025,13.06011872,77.60377434,35.6,21.8,89,0,39438
9,Amrutahalli,25-04-2025,13.06011872,77.60377434,34.3,22.2,89,0,39438
9,Amrutahalli,26-04-2025,13.06011872,77.60377434,33.7,21.8,90,0,39438
9,Amrutahalli,27-04-2025,13.06011872,77.60377434,33.3,21.8,88,0,39438
9,Amrutahalli,28-04-2025,13.06011872,77.60377434,32.6,21.6,93,0,39438
9,Amrutahalli,29-04-2025,13.06011872,77.60377434,33.7,21.9,89,0.3,39438
9,Amrutahalli,30-04-2025,13.06011872,77.60377434,33.4,22.3,77,0.8,39438
9,Amrutahalli,01-05-2025,13.06011872,77.60377434,34,23.2,69,0,39438
9,Amrutahalli,02-05-2025,13.06011872,77.60377434,33.4,22.2,84,0.4,39438
9,Amrutahalli,03-05-2025,13.06011872,77.60377434,34.1,21.7,90,6.6,39438
9,Amrutahalli,04-05-2025,13.06011872,77.60377434,33.6,21.9,91,1.3,39438
9,Amrutahalli,05-05-2025,13.06011872,77.60377434,34.3,21.9,90,0,39438
9,Amrutahalli,06-05-2025,13.06011872,77.60377434,33.8,21.2,94,0,39438
9,Amrutahalli,07-05-2025,13.06011872,77.60377434,33.3,21.2,86,0.1,39438
9,Amrutahalli,08-05-2025,13.06011872,77.60377434,32.8,22,78,0,39438
9,Amrutahalli,09-05-2025,13.06011872,77.60377434,31.7,21,77,0.5,39438
9,Amrutahalli,10-05-2025,13.06011872,77.60377434,32.2,21.8,74,1.1,39438
9,Amrutahalli,11-05-2025,13.06011872,77.60377434,32.1,21.2,80,1.5,39438
9,Amrutahalli,12-05-2025,13.06011872,77.60377434,31.7,21.2,91,1.6,39438
9,Amrutahalli,13-05-2025,13.06011872,77.60377434,32.9,20.8,95,7.8,39438
9,Amrutahalli,14-05-2025,13.06011872,77.60377434,31.6,21.1,90,0.7,39438
9,Amrutahalli,15-05-2025,13.06011872,77.60377434,32.5,21.2,93,0.8,39438
9,Amrutahalli,16-05-2025,13.06011872,77.60377434,31.3,21.6,93,3.5,39438
9,Amrutahalli,17-05-2025,13.06011872,77.60377434,30.3,21.2,96,22.5,39438
9,Amrutahalli,18-05-2025,13.06011872,77.60377434,29.2,20.6,98,10,39438
9,Amrutahalli,19-05-2025,13.06011872,77.60377434,28.2,21.2,98,12.7,39438
9,Amrutahalli,20-05-2025,13.06011872,77.60377434,26.8,21.1,97,21.2,39438
9,Amrutahalli,21-05-2025,13.06011872,77.60377434,26.5,20.7,96,4.6,39438
9,Amrutahalli,22-05-2025,13.06011872,77.60377434,28.8,19.9,93,0.1,39438
9,Amrutahalli,23-05-2025,13.06011872,77.60377434,28.5,20.6,95,3,39438
9,Amrutahalli,24-05-2025,13.06011872,77.60377434,25.8,21.2,92,1.7,39438
9,Amrutahalli,25-05-2025,13.06011872,77.60377434,27.3,20.6,95,6.4,39438
9,Amrutahalli,26-05-2025,13.06011872,77.60377434,25.7,20.4,97,10.8,39438
9,Amrutahalli,27-05-2025,13.06011872,77.60377434,26.7,20.5,93,2.4,39438
9,Amrutahalli,28-05-2025,13.06011872,77.60377434,27,21,91,2,39438
9,Amrutahalli,29-05-2025,13.06011872,77.60377434,25.9,20.9,95,6.9,39438
9,Amrutahalli,30-05-2025,13.06011872,77.60377434,24.3,20.5,96,1.3,39438
9,Amrutahalli,31-05-2025,13.06011872,77.60377434,29.4,21,93,0,39438
103,Maruthi Seva Nagar,01-04-2025,12.99879431,77.63283461,32.7,19.2,91,0,40403
103,Maruthi Seva Nagar,02-04-2025,12.99879431,77.63283461,31.8,19.9,94,0.2,40403
103,Maruthi Seva Nagar,03-04-2025,12.99879431,77.63283461,31.6,20.3,92,5.9,40403
103,Maruthi Seva Nagar,04-04-2025,12.99879431,77.63283461,29.3,20,94,0.8,40403
103,Maruthi Seva Nagar,05-04-2025,12.99879431,77.63283461,31.1,19.4,97,0.2,40403
103,Maruthi Seva Nagar,06-04-2025,12.99879431,77.63283461,32.5,20.6,90,0,40403
103,Maruthi Seva Nagar,07-04-2025,12.99879431,77.63283461,34.3,20.6,98,0,40403
103,Maruthi Seva Nagar,08-04-2025,12.99879431,77.63283461,33.9,19.7,95,0,40403
103,Maruthi Seva Nagar,09-04-2025,12.99879431,77.63283461,32.9,19.9,87,0,40403
103,Maruthi Seva Nagar,10-04-2025,12.99879431,77.63283461,33.4,21,89,0,40403
103,Maruthi Seva Nagar,11-04-2025,12.99879431,77.63283461,34.2,21.1,84,1.1,40403
103,Maruthi Seva Nagar,12-04-2025,12.99879431,77.63283461,33.3,20.9,88,1,40403
103,Maruthi Seva Nagar,13-04-2025,12.99879431,77.63283461,32.1,21,76,0,40403
103,Maruthi Seva Nagar,14-04-2025,12.99879431,77.63283461,33.6,20.7,75,0.4,40403
103,Maruthi Seva Nagar,15-04-2025,12.99879431,77.63283461,33.1,20.2,84,0,40403
103,Maruthi Seva Nagar,16-04-2025,12.99879431,77.63283461,33.9,21.2,95,3.4,40403
103,Maruthi Seva Nagar,17-04-2025,12.99879431,77.63283461,33.4,21.2,79,0.7,40403
103,Maruthi Seva Nagar,18-04-2025,12.99879431,77.63283461,33.4,21.5,87,0.7,40403
103,Maruthi Seva Nagar,19-04-2025,12.99879431,77.63283461,32.6,21.3,88,0,40403
103,Maruthi Seva Nagar,20-04-2025,12.99879431,77.63283461,34.2,21.5,90,0,40403
103,Maruthi Seva Nagar,21-04-2025,12.99879431,77.63283461,33.6,21.1,91,0,40403
103,Maruthi Seva Nagar,22-04-2025,12.99879431,77.63283461,34,21,77,0,40403
103,Maruthi Seva Nagar,23-04-2025,12.99879431,77.63283461,34.6,22,71,0,40403
103,Maruthi Seva Nagar,24-04-2025,12.99879431,77.63283461,35.6,21.6,92,0,40403
103,Maruthi Seva Nagar,25-04-2025,12.99879431,77.63283461,34.6,22,89,0,40403
103,Maruthi Seva Nagar,26-04-2025,12.99879431,77.63283461,33.8,22,87,0,40403
103,Maruthi Seva Nagar,27-04-2025,12.99879431,77.63283461,33.4,21.8,88,0,40403
103,Maruthi Seva Nagar,28-04-2025,12.99879431,77.63283461,32.7,21.4,93,0,40403
103,Maruthi Seva Nagar,29-04-2025,12.99879431,77.63283461,33.9,21.7,89,0.1,40403
103,Maruthi Seva Nagar,30-04-2025,12.99879431,77.63283461,33.8,22.1,78,1.1,40403
103,Maruthi Seva Nagar,01-05-2025,12.99879431,77.63283461,34.4,22.8,71,0.6,40403
103,Maruthi Seva Nagar,02-05-2025,12.99879431,77.63283461,33.3,22.2,84,0,40403
103,Maruthi Seva Nagar,03-05-2025,12.99879431,77.63283461,34.9,21.7,90,5.8,40403
103,Maruthi Seva Nagar,04-05-2025,12.99879431,77.63283461,33.4,21.7,93,1.8,40403
103,Maruthi Seva Nagar,05-05-2025,12.99879431,77.63283461,34.9,21.6,91,0,40403
103,Maruthi Seva Nagar,06-05-2025,12.99879431,77.63283461,34.1,21.3,94,0,40403
103,Maruthi Seva Nagar,07-05-2025,12.99879431,77.63283461,33.7,21.3,90,0.1,40403
103,Maruthi Seva Nagar,08-05-2025,12.99879431,77.63283461,33.1,22.2,77,0,40403
103,Maruthi Seva Nagar,09-05-2025,12.99879431,77.63283461,32.1,21.2,76,0.3,40403
103,Maruthi Seva Nagar,10-05-2025,12.99879431,77.63283461,32.2,21.6,76,1.1,40403
103,Maruthi Seva Nagar,11-05-2025,12.99879431,77.63283461,32.3,21.3,80,3.6,40403
103,Maruthi Seva Nagar,12-05-2025,12.99879431,77.63283461,31.4,21.2,91,1,40403
103,Maruthi Seva Nagar,13-05-2025,12.99879431,77.63283461,33.6,21,94,2.8,40403
103,Maruthi Seva Nagar,14-05-2025,12.99879431,77.63283461,32.2,21.1,90,0.5,40403
103,Maruthi Seva Nagar,15-05-2025,12.99879431,77.63283461,33.2,21.4,95,0.6,40403
103,Maruthi Seva Nagar,16-05-2025,12.99879431,77.63283461,32,21.6,93,2.6,40403
103,Maruthi Seva Nagar,17-05-2025,12.99879431,77.63283461,29.6,21.2,98,28.5,40403
103,Maruthi Seva Nagar,18-05-2025,12.99879431,77.63283461,29,20.5,98,14.6,40403
103,Maruthi Seva Nagar,19-05-2025,12.99879431,77.63283461,28,21.1,98,17,40403
103,Maruthi Seva Nagar,20-05-2025,12.99879431,77.63283461,27.1,21,98,18.2,40403
103,Maruthi Seva Nagar,21-05-2025,12.99879431,77.63283461,26.4,20.6,97,7.6,40403
103,Maruthi Seva Nagar,22-05-2025,12.99879431,77.63283461,28.5,19.6,94,0.1,40403
103,Maruthi Seva Nagar,23-05-2025,12.99879431,77.63283461,28.1,20.5,96,2.8,40403
103,Maruthi Seva Nagar,24-05-2025,12.99879431,77.63283461,25.5,20.9,92,2.7,40403
103,Maruthi Seva Nagar,25-05-2025,12.99879431,77.63283461,27.2,20.4,96,6.9,40403
103,Maruthi Seva Nagar,26-05-2025,12.99879431,77.63283461,25.4,20.2,98,9.9,40403
103,Maruthi Seva Nagar,27-05-2025,12.99879431,77.63283461,26.5,20.5,94,3,40403
103,Maruthi Seva Nagar,28-05-2025,12.99879431,77.63283461,26.9,20.9,89,2.9,40403
103,Maruthi Seva Nagar,29-05-2025,12.99879431,77.63283461,26.1,20.8,95,6.2,40403
103,Maruthi Seva Nagar,30-05-2025,12.99879431,77.63283461,24.2,20.5,96,1.8,40403
103,Maruthi Seva Nagar,31-05-2025,12.99879431,77.63283461,29.4,21.1,93,0,40403
197,Shakambari Nagar,01-04-2025,12.91749224,77.58135869,33,19,90,0,46045
197,Shakambari Nagar,02-04-2025,12.91749224,77.58135869,32,19.8,93,0.1,46045
197,Shakambari Nagar,03-04-2025,12.91749224,77.58135869,32,20,92,5.8,46045
197,Shakambari Nagar,04-04-2025,12.91749224,77.58135869,28.7,19.8,95,3.3,46045
197,Shakambari Nagar,05-04-2025,12.91749224,77.58135869,30.6,19,98,0.1,46045
197,Shakambari Nagar,06-04-2025,12.91749224,77.58135869,31.9,20.2,90,0,46045
197,Shakambari Nagar,07-04-2025,12.91749224,77.58135869,34.4,20.4,97,0,46045
197,Shakambari Nagar,08-04-2025,12.91749224,77.58135869,33.7,19.4,95,0,46045
197,Shakambari Nagar,09-04-2025,12.91749224,77.58135869,33.1,19.7,82,0,46045
197,Shakambari Nagar,10-04-2025,12.91749224,77.58135869,33.2,20.2,95,0,46045
197,Shakambari Nagar,11-04-2025,12.91749224,77.58135869,33.9,19.9,92,1.8,46045
197,Shakambari Nagar,12-04-2025,12.91749224,77.58135869,33.3,20.1,94,1.2,46045
197,Shakambari Nagar,13-04-2025,12.91749224,77.58135869,31.9,20.5,77,0.4,46045
197,Shakambari Nagar,14-04-2025,12.91749224,77.58135869,33.6,20.6,75,0.9,46045
197,Shakambari Nagar,15-04-2025,12.91749224,77.58135869,33.4,20.1,81,0,46045
197,Shakambari Nagar,16-04-2025,12.91749224,77.58135869,33.7,20.1,91,15.1,46045
197,Shakambari Nagar,17-04-2025,12.91749224,77.58135869,32.6,20.3,84,0,46045
197,Shakambari Nagar,18-04-2025,12.91749224,77.58135869,33,20.8,90,1,46045
197,Shakambari Nagar,19-04-2025,12.91749224,77.58135869,32.9,20.4,93,0.1,46045
197,Shakambari Nagar,20-04-2025,12.91749224,77.58135869,34.1,20.6,95,0,46045
197,Shakambari Nagar,21-04-2025,12.91749224,77.58135869,33.3,20.1,96,0,46045
197,Shakambari Nagar,22-04-2025,12.91749224,77.58135869,34.1,20.8,77,0,46045
197,Shakambari Nagar,23-04-2025,12.91749224,77.58135869,35.2,20.9,75,0,46045
197,Shakambari Nagar,24-04-2025,12.91749224,77.58135869,35.7,20.4,98,0,46045
197,Shakambari Nagar,25-04-2025,12.91749224,77.58135869,35.1,21.3,95,0,46045
197,Shakambari Nagar,26-04-2025,12.91749224,77.58135869,33.8,21.4,84,0,46045
197,Shakambari Nagar,27-04-2025,12.91749224,77.58135869,33.6,21.2,88,0.1,46045
197,Shakambari Nagar,28-04-2025,12.91749224,77.58135869,32.8,21.1,93,0,46045
197,Shakambari Nagar,29-04-2025,12.91749224,77.58135869,34.1,21.5,87,0.1,46045
197,Shakambari Nagar,30-04-2025,12.91749224,77.58135869,34.3,21.7,80,0.5,46045
197,Shakambari Nagar,01-05-2025,12.91749224,77.58135869,33.8,22.2,73,1.6,46045
197,Shakambari Nagar,02-05-2025,12.91749224,77.58135869,32.8,21.2,91,0.3,46045
197,Shakambari Nagar,03-05-2025,12.91749224,77.58135869,33.5,20.8,94,14.6,46045
197,Shakambari Nagar,04-05-2025,12.91749224,77.58135869,33.2,20.7,98,1.4,46045
197,Shakambari Nagar,05-05-2025,12.91749224,77.58135869,34.9,21,91,0,46045
197,Shakambari Nagar,06-05-2025,12.91749224,77.58135869,33.2,20.5,97,0,46045
197,Shakambari Nagar,07-05-2025,12.91749224,77.58135869,32.8,20.1,91,0.1,46045
197,Shakambari Nagar,08-05-2025,12.91749224,77.58135869,31.9,21,82,0,46045
197,Shakambari Nagar,09-05-2025,12.91749224,77.58135869,31.6,20.1,81,0.2,46045
197,Shakambari Nagar,10-05-2025,12.91749224,77.58135869,30.7,20.4,83,0.8,46045
197,Shakambari Nagar,11-05-2025,12.91749224,77.58135869,31.6,20.3,84,5.6,46045
197,Shakambari Nagar,12-05-2025,12.91749224,77.58135869,31.2,20.4,94,1.6,46045
197,Shakambari Nagar,13-05-2025,12.91749224,77.58135869,32.4,20.2,98,3.8,46045
197,Shakambari Nagar,14-05-2025,12.91749224,77.58135869,32,20.3,95,0.4,46045
197,Shakambari Nagar,15-05-2025,12.91749224,77.58135869,32,20.5,99,2.1,46045
197,Shakambari Nagar,16-05-2025,12.91749224,77.58135869,30.4,20.7,97,4.7,46045
197,Shakambari Nagar,17-05-2025,12.91749224,77.58135869,29.2,20.3,98,37.2,46045
197,Shakambari Nagar,18-05-2025,12.91749224,77.58135869,29,20.4,99,15.3,46045
197,Shakambari Nagar,19-05-2025,12.91749224,77.58135869,28.1,20.7,99,17.5,46045
197,Shakambari Nagar,20-05-2025,12.91749224,77.58135869,26.9,20.6,99,13.5,46045
197,Shakambari Nagar,21-05-2025,12.91749224,77.58135869,26.4,20.2,98,4.2,46045
197,Shakambari Nagar,22-05-2025,12.91749224,77.58135869,28.3,18.9,98,0,46045
197,Shakambari Nagar,23-05-2025,12.91749224,77.58135869,28.1,20.1,97,2.6,46045
197,Shakambari Nagar,24-05-2025,12.91749224,77.58135869,25.1,20.4,94,5.2,46045
197,Shakambari Nagar,25-05-2025,12.91749224,77.58135869,26.9,19.8,98,6.9,46045
197,Shakambari Nagar,26-05-2025,12.91749224,77.58135869,25,19.8,99,16,46045
197,Shakambari Nagar,27-05-2025,12.91749224,77.58135869,26.1,19.9,96,2.6,46045
197,Shakambari Nagar,28-05-2025,12.91749224,77.58135869,26.6,20.6,89,6,46045
197,Shakambari Nagar,29-05-2025,12.91749224,77.58135869,25,20.3,96,6.9,46045
197,Shakambari Nagar,30-05-2025,12.91749224,77.58135869,23.8,20.2,98,2.4,46045
197,Shakambari Nagar,31-05-2025,12.91749224,77.58135869,29.1,20.5,95,0.2,46045
79,Sagayarapuram,01-04-2025,13.00569462,77.61681479,32.5,19.4,90,0,47184
79,Sagayarapuram,02-04-2025,13.00569462,77.61681479,32,19.9,94,0.1,47184
79,Sagayarapuram,03-04-2025,13.00569462,77.61681479,31.8,20.2,92,3.4,47184
79,Sagayarapuram,04-04-2025,13.00569462,77.61681479,29.1,19.6,94,2.5,47184
79,Sagayarapuram,05-04-2025,13.00569462,77.61681479,30.9,19.5,95,0,47184
79,Sagayarapuram,06-04-2025,13.00569462,77.61681479,31.9,20.5,90,0,47184
79,Sagayarapuram,07-04-2025,13.00569462,77.61681479,34,20.5,98,0,47184
79,Sagayarapuram,08-04-2025,13.00569462,77.61681479,33.9,19.8,93,0,47184
79,Sagayarapuram,09-04-2025,13.00569462,77.61681479,32.6,19.7,85,0,47184
79,Sagayarapuram,10-04-2025,13.00569462,77.61681479,32.6,21.1,85,0.2,47184
79,Sagayarapuram,11-04-2025,13.00569462,77.61681479,33.5,21.1,83,0.1,47184
79,Sagayarapuram,12-04-2025,13.00569462,77.61681479,32.8,21.1,82,0.2,47184
79,Sagayarapuram,13-04-2025,13.00569462,77.61681479,31.9,21.2,73,0,47184
79,Sagayarapuram,14-04-2025,13.00569462,77.61681479,32.9,20.8,75,0,47184
79,Sagayarapuram,15-04-2025,13.00569462,77.61681479,32.6,20.4,83,0,47184
79,Sagayarapuram,16-04-2025,13.00569462,77.61681479,33,21.2,95,1.8,47184
79,Sagayarapuram,17-04-2025,13.00569462,77.61681479,32.5,21.2,81,0,47184
79,Sagayarapuram,18-04-2025,13.00569462,77.61681479,33,21.4,85,0.9,47184
79,Sagayarapuram,19-04-2025,13.00569462,77.61681479,32.1,21.2,87,0,47184
79,Sagayarapuram,20-04-2025,13.00569462,77.61681479,33.3,21.5,88,1.2,47184
79,Sagayarapuram,21-04-2025,13.00569462,77.61681479,33.3,20.5,93,0,47184
79,Sagayarapuram,22-04-2025,13.00569462,77.61681479,33.8,21.2,72,0,47184
79,Sagayarapuram,23-04-2025,13.00569462,77.61681479,34.2,21.2,78,0,47184
79,Sagayarapuram,24-04-2025,13.00569462,77.61681479,35.5,21.7,89,0,47184
79,Sagayarapuram,25-04-2025,13.00569462,77.61681479,34.1,22.1,89,0,47184
79,Sagayarapuram,26-04-2025,13.00569462,77.61681479,33.6,21.7,90,0,47184
79,Sagayarapuram,27-04-2025,13.00569462,77.61681479,33.2,21.7,88,0,47184
79,Sagayarapuram,28-04-2025,13.00569462,77.61681479,32.5,21.4,93,0,47184
79,Sagayarapuram,29-04-2025,13.00569462,77.61681479,33.6,21.7,89,0.3,47184
79,Sagayarapuram,30-04-2025,13.00569462,77.61681479,33.3,22.2,77,0.8,47184
79,Sagayarapuram,01-05-2025,13.00569462,77.61681479,33.9,23,69,0,47184
79,Sagayarapuram,02-05-2025,13.00569462,77.61681479,33.3,22.1,84,0.4,47184
79,Sagayarapuram,03-05-2025,13.00569462,77.61681479,34,21.6,90,6.6,47184
79,Sagayarapuram,04-05-2025,13.00569462,77.61681479,33.4,21.7,91,1.3,47184
79,Sagayarapuram,05-05-2025,13.00569462,77.61681479,34.1,21.8,90,0,47184
79,Sagayarapuram,06-05-2025,13.00569462,77.61681479,33.7,21,94,0,47184
79,Sagayarapuram,07-05-2025,13.00569462,77.61681479,33.1,21,86,0.1,47184
79,Sagayarapuram,08-05-2025,13.00569462,77.61681479,32.6,21.8,78,0,47184
79,Sagayarapuram,09-05-2025,13.00569462,77.61681479,31.6,20.9,77,0.5,47184
79,Sagayarapuram,10-05-2025,13.00569462,77.61681479,32.1,21.7,74,1.1,47184
79,Sagayarapuram,11-05-2025,13.00569462,77.61681479,31.9,21,80,1.5,47184
79,Sagayarapuram,12-05-2025,13.00569462,77.61681479,31.6,21,91,1.6,47184
79,Sagayarapuram,13-05-2025,13.00569462,77.61681479,32.7,20.6,95,7.8,47184
79,Sagayarapuram,14-05-2025,13.00569462,77.61681479,31.4,20.9,90,0.7,47184
79,Sagayarapuram,15-05-2025,13.00569462,77.61681479,32.4,21.1,93,0.8,47184
79,Sagayarapuram,16-05-2025,13.00569462,77.61681479,31.2,21.5,93,3.5,47184
79,Sagayarapuram,17-05-2025,13.00569462,77.61681479,30.2,21,96,22.5,47184
79,Sagayarapuram,18-05-2025,13.00569462,77.61681479,29.1,20.4,98,10,47184
79,Sagayarapuram,19-05-2025,13.00569462,77.61681479,28.1,21.1,98,12.7,47184
79,Sagayarapuram,20-05-2025,13.00569462,77.61681479,26.7,20.9,97,21.2,47184
79,Sagayarapuram,21-05-2025,13.00569462,77.61681479,26.4,20.5,96,4.6,47184
79,Sagayarapuram,22-05-2025,13.00569462,77.61681479,28.7,19.8,93,0.1,47184
79,Sagayarapuram,23-05-2025,13.00569462,77.61681479,28.3,20.5,95,3,47184
79,Sagayarapuram,24-05-2025,13.00569462,77.61681479,25.6,21.1,92,1.7,47184
79,Sagayarapuram,25-05-2025,13.00569462,77.61681479,27.1,20.5,95,6.4,47184
79,Sagayarapuram,26-05-2025,13.00569462,77.61681479,25.6,20.2,97,10.8,47184
79,Sagayarapuram,27-05-2025,13.00569462,77.61681479,26.5,20.4,93,2.4,47184
79,Sagayarapuram,28-05-2025,13.00569462,77.61681479,26.9,20.8,91,2,47184
79,Sagayarapuram,29-05-2025,13.00569462,77.61681479,25.7,20.7,95,6.9,47184
79,Sagayarapuram,30-05-2025,13.00569462,77.61681479,24.2,20.4,96,1.3,47184
79,Sagayarapuram,31-05-2025,13.00569462,77.61681479,29.2,20.8,93,0,47184
101,Kammanahalli,01-04-2025,13.00886684,77.63779219,32.6,19.5,90,0,41182
101,Kammanahalli,02-04-2025,13.00886684,77.63779219,32.1,20,94,0.1,41182
101,Kammanahalli,03-04-2025,13.00886684,77.63779219,31.9,20.3,92,3.4,41182
101,Kammanahalli,04-04-2025,13.00886684,77.63779219,29.2,19.7,94,2.5,41182
101,Kammanahalli,05-04-2025,13.00886684,77.63779219,31,19.6,95,0,41182
101,Kammanahalli,06-04-2025,13.00886684,77.63779219,32,20.6,90,0,41182
101,Kammanahalli,07-04-2025,13.00886684,77.63779219,34.1,20.6,98,0,41182
101,Kammanahalli,08-04-2025,13.00886684,77.63779219,34,19.9,93,0,41182
101,Kammanahalli,09-04-2025,13.00886684,77.63779219,32.7,19.8,85,0,41182
101,Kammanahalli,10-04-2025,13.00886684,77.63779219,32.7,21.2,85,0.2,41182
101,Kammanahalli,11-04-2025,13.00886684,77.63779219,33.6,21.2,83,0.1,41182
101,Kammanahalli,12-04-2025,13.00886684,77.63779219,32.9,21.2,82,0.2,41182
101,Kammanahalli,13-04-2025,13.00886684,77.63779219,32,21.3,73,0,41182
101,Kammanahalli,14-04-2025,13.00886684,77.63779219,33,20.9,75,0,41182
101,Kammanahalli,15-04-2025,13.00886684,77.63779219,32.7,20.5,83,0,41182
101,Kammanahalli,16-04-2025,13.00886684,77.63779219,33.1,21.3,95,1.8,41182
101,Kammanahalli,17-04-2025,13.00886684,77.63779219,32.6,21.3,81,0,41182
101,Kammanahalli,18-04-2025,13.00886684,77.63779219,33.1,21.5,85,0.9,41182
101,Kammanahalli,19-04-2025,13.00886684,77.63779219,32.2,21.3,87,0,41182
101,Kammanahalli,20-04-2025,13.00886684,77.63779219,33.4,21.6,88,1.2,41182
101,Kammanahalli,21-04-2025,13.00886684,77.63779219,33.4,20.6,93,0,41182
101,Kammanahalli,22-04-2025,13.00886684,77.63779219,33.9,21.3,72,0,41182
101,Kammanahalli,23-04-2025,13.00886684,77.63779219,34.3,21.3,78,0,41182
101,Kammanahalli,24-04-2025,13.00886684,77.63779219,35.6,21.8,89,0,41182
101,Kammanahalli,25-04-2025,13.00886684,77.63779219,34.2,22.2,89,0,41182
101,Kammanahalli,26-04-2025,13.00886684,77.63779219,33.7,21.8,90,0,41182
101,Kammanahalli,27-04-2025,13.00886684,77.63779219,33.3,21.8,88,0,41182
101,Kammanahalli,28-04-2025,13.00886684,77.63779219,32.6,21.5,93,0,41182
101,Kammanahalli,29-04-2025,13.00886684,77.63779219,33.7,21.8,89,0.3,41182
101,Kammanahalli,30-04-2025,13.00886684,77.63779219,33.4,22.3,77,0.8,41182
101,Kammanahalli,01-05-2025,13.00886684,77.63779219,34,23.1,69,0,41182
101,Kammanahalli,02-05-2025,13.00886684,77.63779219,33.4,22.2,84,0.4,41182
101,Kammanahalli,03-05-2025,13.00886684,77.63779219,34.1,21.7,90,6.6,41182
101,Kammanahalli,04-05-2025,13.00886684,77.63779219,33.5,21.8,91,1.3,41182
101,Kammanahalli,05-05-2025,13.00886684,77.63779219,34.2,21.9,90,0,41182
101,Kammanahalli,06-05-2025,13.00886684,77.63779219,33.8,21.1,94,0,41182
101,Kammanahalli,07-05-2025,13.00886684,77.63779219,33.2,21.1,86,0.1,41182
101,Kammanahalli,08-05-2025,13.00886684,77.63779219,32.7,21.9,78,0,41182
101,Kammanahalli,09-05-2025,13.00886684,77.63779219,31.7,21,77,0.5,41182
101,Kammanahalli,10-05-2025,13.00886684,77.63779219,32.2,21.8,74,1.1,41182
101,Kammanahalli,11-05-2025,13.00886684,77.63779219,32,21.1,80,1.5,41182
